species_raw
Abeillia abeillei
Nothoprocta taczanowskii
Nothura boraquira
Nothura darwinii
Nothura maculosa
Nothura minor
Notiomystis cincta
Notopholia corusca
Nucifraga caryocatactes
Nucifraga columbiana
Nucifraga hemispila
Nucifraga multipunctata
Numenius americanus
Numenius arquata
Numenius borealis
Numenius hudsonicus
Numenius madagascariensis
Numenius minutus
Numenius phaeopus
Numenius tahitiensis
Numenius tenuirostris
Numida meleagris
Nyctanassa violacea
Nyctibius aethereus
Nyctibius grandis
Nyctibius griseus
Nyctibius jamaicensis
Nyctibius leucopterus
Nyctibius maculosus
Nycticorax caledonicus
Nycticorax nycticorax
Nycticorax olsoni
Nycticryphes semicollaris
Nyctidromus albicollis
Nyctidromus anthonyi
Nyctiphrynus mcleodii
Nyctiphrynus ocellatus
Nyctiphrynus rosenbergi
Nyctiphrynus yucatanicus
Nyctipolus hirundinaceus
Nyctipolus nigrescens
Nyctiprogne leucopyga
Nyctiprogne vielliardi
Nyctyornis amictus
Nyctyornis athertoni
Nymphicus hollandicus
Nystalus chacuru
Nystalus maculatus
Nystalus obamai
Nystalus radiatus
Nystalus striolatus
Oceanites gracilis
Oceanites oceanicus
Oceanites pincoyae
Ochetorhynchus andaecola
Ochetorhynchus melanurus
Ochetorhynchus phoenicurus
Ochetorhynchus ruficaudus
Ochthoeca cinnamomeiventris
Ochthoeca fumicolor
Ochthoeca leucophrys
Ochthoeca nigrita
Ochthoeca oenanthoides
Ochthoeca piurae
Ochthoeca rufipectoralis
Ochthoeca salvini
Ochthoeca superciliosa
Ochthoeca thoracica
Ochthornis littoralis
Ocreatus addae
Ocreatus peruanus
Ocreatus underwoodii
Ocyceros birostris
Ocyceros gingalensis
Ocyceros griseus
Ocyphaps lophotes
Odontophorus atrifrons
Odontophorus balliviani
Odontophorus capueira
Odontophorus columbianus
Odontophorus dialeucos
Odontophorus erythrops
Odontophorus gujanensis
Odontophorus guttatus
Odontophorus hyperythrus
Odontophorus leucolaemus
Odontophorus melanonotus
Odontophorus melanotis
Odontophorus speciosus
Odontophorus stellatus
Odontophorus strophium
Odontorchilus branickii
Odontorchilus cinereus
Oedistoma iliolophus
Oedistoma pygmaeum
Oena capensis
Oenanthe albifrons
Oenanthe albonigra
Oenanthe bottae
Oenanthe chrysopygia
Oenanthe cypriaca
Oenanthe deserti
Oenanthe dubia
Oenanthe familiaris
Oenanthe finschii
Oenanthe frenata
Oenanthe fusca
Oenanthe heuglinii
Oenanthe hispanica
Oenanthe isabellina
Oenanthe leucopyga
Oenanthe leucura
Oenanthe lugens
Oenanthe lugentoides
Oenanthe lugubris
Oenanthe melanoleuca
Oenanthe melanura
Oenanthe moesta
Oenanthe monacha
Oenanthe oenanthe
Oenanthe phillipsi
Oenanthe picata
Oenanthe pileata
Oenanthe pleschanka
Oenanthe scotocerca
Oenanthe seebohmi
Oenanthe xanthoprymna
Ognorhynchus icterotis
Oncostoma cinereigulare
Oncostoma olivaceum
Oneillornis lunulatus
Oneillornis salvini
Onychognathus albirostris
Onychognathus blythii
Onychognathus frater
Onychognathus fulgidus
Onychognathus morio
Onychognathus nabouroup
Onychognathus neumanni
Onychognathus salvadorii
Onychognathus tenuirostris
Onychognathus tristramii
Onychognathus walleri
Onychoprion aleuticus
Onychoprion anaethetus
Onychoprion fuscatus
Onychoprion lunatus
Onychorhynchus coronatus
Onychorhynchus swainsoni
Onychostruthus taczanowskii
Ophrysia superciliosa
Opisthocomus hoazin
Opisthoprora euryptera
Oporornis agilis
Orchesticus abeillei
Oreocharis arfaki
Oreoica gutturalis
Oreolais pulcher
Oreolais ruwenzorii
Oreomystis bairdi
Oreonympha nobilis
Oreophasis derbianus
Oreophilais robertsi
Oreopholus ruficollis
Oreopsar bolivianus
Oreopsittacus arfaki
Oreortyx pictus
Oreoscoptes montanus
Oreoscopus gutturalis
Oreostruthus fuliginosus
Oreothlypis gutturalis
Oreothlypis superciliosa
Oreothraupis arremonops
Oreotrochilus adela
Oreotrochilus chimborazo
Oreotrochilus cyanolaemus
Oreotrochilus estella
Oreotrochilus leucopleurus
Oreotrochilus melanogaster
Oreotrochilus stolzmanni
Origma murina
Origma robusta
Origma solitaria
Oriolia bernieri
Oriolus albiloris
Oriolus auratus
Oriolus bouroensis
Oriolus brachyrynchus
Oriolus chinensis
Oriolus chlorocephalus
Oriolus consanguineus
Oriolus consobrinus
Oriolus crassirostris
Oriolus cruentus
Oriolus decipiens
Oriolus finschi
Oriolus flavocinctus
Oriolus forsteni
Oriolus hosii
Oriolus isabellae
Oriolus kundoo
Oriolus larvatus
Oriolus melanotis
Oriolus mellianus
Oriolus monacha
Oriolus nigripennis
Oriolus oriolus
Oriolus percivali
Oriolus phaeochromus
Oriolus sagittatus
Oriolus steerii
Oriolus szalayi
Oriolus tenuirostris
Oriolus traillii
Oriolus xanthonotus
Oriolus xanthornus
Oriturus superciliosus
Ornithion brunneicapillus
Ornithion inerme
Ornithion semiflavum
Ornorectes cristatus
Oroanassa magnifica
Orochelidon andecola
Orochelidon flavipes
Orochelidon murina
Ortalis araucuan
Ortalis canicollis
Ortalis cinereiceps
Ortalis columbiana
Ortalis erythroptera
Ortalis garrula
Ortalis guttata
Ortalis leucogastra
Ortalis motmot
Ortalis poliocephala
Ortalis ruficauda
Ortalis ruficeps
Ortalis squamata
Ortalis superciliaris
Ortalis vetula
Ortalis wagleri
Orthogonys chloricterus
Orthonyx novaeguineae
Orthonyx spaldingii
Orthonyx temminckii
Orthopsittaca manilatus
Orthorhyncus cristatus
Orthotomus atrogularis
Orthotomus castaneiceps
Orthotomus chaktomuk
Orthotomus chloronotus
Orthotomus cinereiceps
Orthotomus derbianus
Orthotomus frontalis
Orthotomus nigriceps
Orthotomus ruficeps
Orthotomus samarensis
Orthotomus sepium
Orthotomus sericeus
Orthotomus sutorius
Ortygornis gularis
Ortygornis pondicerianus
Ortygornis sephaena
Ortygospiza atricollis
Ortyxelos meiffrenii
Otidiphaps nobilis
Otis tarda
Otus alfredi
Otus alius
Otus angelinae
Otus bakkamoena
Otus balli
Otus beccarii
Otus bikegila
Otus brookii
Otus brucei
Otus capnodes
Otus collari
Otus cyprius
Otus elegans
Otus enganensis
Otus everetti
Otus fuliginosus
Otus gurneyi
Otus hartlaubi
Otus icterorhynchus
Otus insularis
Otus ireneae
Otus jolandae
Otus lempiji
Otus lettia
Otus longicornis
Otus magicus
Otus manadensis
Otus mantananensis
Otus mayottensis
Otus megalotis
Otus mendeni
Otus mentawi
Otus mindorensis
Otus mirus
Otus moheliensis
Otus nigrorum
Otus pamelae
Otus pauliani
Otus pembaensis
Otus podarginus
Otus rufescens
Otus rutilus
Otus sagittatus
Otus scops
Otus semitorques
Otus senegalensis
Otus siaoensis
Otus silvicola
Otus socotranus
Otus spilocephalus
Otus sulaensis
Otus sunia
Otus tempestatis
Otus thilohoffmanni
Otus umbra
Oxylabes madagascariensis
Oxypogon cyanolaemus
Oxypogon guerinii
Oxypogon lindenii
Oxypogon stuebelii
Oxyruncus cristatus
Oxyura australis
Oxyura jamaicensis
Oxyura leucocephala
Oxyura maccoa
Oxyura vittata
Pachycare flavogriseum
Pachycephala albiventris
Pachycephala arctitorquis
Pachycephala aurea
Pachycephala balim
Pachycephala caledonica
Pachycephala calliope
Pachycephala chlorura
Pachycephala cinerea
Pachycephala citreogaster
Pachycephala collaris
Pachycephala feminina
Pachycephala flavifrons
Pachycephala graeffii
Pachycephala griseonota
Pachycephala homeyeri
Pachycephala hyperythra
Pachycephala hypoxantha
Pachycephala implicata
Pachycephala inornata
Pachycephala jacquinoti
Pachycephala lanioides
Pachycephala leucogastra
Pachycephala lorentzi
Pachycephala macrorhyncha
Pachycephala melanorhyncha
Pachycephala melanura
Pachycephala mentalis
Pachycephala meyeri
Pachycephala modesta
Pachycephala monacha
Pachycephala nudigula
Pachycephala olivacea
Pachycephala orioloides
Pachycephala ornata
Pachycephala orpheus
Pachycephala pectoralis
Pachycephala phaionota
Pachycephala philippinensis
Pachycephala richardsi
Pachycephala rufiventris
Pachycephala rufogularis
Pachycephala schlegelii
Pachycephala sharpei
Pachycephala simplex
Pachycephala soror
Pachycephala sulfuriventer
Pachycephala tenebrosa
Pachycephala teysmanni
Pachycephala utupuae
Pachycephala vanikorensis
Pachycephala vitiensis
Pachycephalopsis hattamensis
Pachycephalopsis poliosoma
Pachycoccyx audeberti
Pachyglossa agilis
Pachyglossa chrysorrhea
Pachyglossa everetti
Pachyglossa melanozantha
Pachyglossa olivacea
Pachyglossa propria
Pachyglossa vincens
Pachyphantes superciliosus
Pachyptila belcheri
Pachyptila crassirostris
Pachyptila desolata
Pachyptila macgillivrayi
Pachyptila salvini
Pachyptila turtur
Pachyptila vittata
Pachyramphus aglaiae
Pachyramphus albogriseus
Pachyramphus castaneus
Pachyramphus cinnamomeus
Pachyramphus homochrous
Pachyramphus major
Pachyramphus marginatus
Pachyramphus minor
Pachyramphus niger
Pachyramphus polychopterus
Pachyramphus rufus
Pachyramphus salvini
Pachyramphus spodiurus
Pachyramphus surinamus
Pachyramphus validus
Pachyramphus versicolor
Pachyramphus viridis
Pachysylvia aurantiifrons
Pachysylvia decurtata
Pachysylvia hypoxantha
Pachysylvia muscicapina
Pachysylvia semibrunnea
Padda fuscata
Padda oryzivora
Pagodroma nivea
Pagophila eburnea
Palmeria dolei
Paludipasser locustella
Pampa curvipennis
Pampa rufa
Pampusana beccarii
Pampusana canifrons
Pampusana erythroptera
Pampusana hoedtii
Pampusana jobiensis
Pampusana kubaryi
Pampusana norfolkensis
Pampusana rubescens
Pampusana sanctaecrucis
Pampusana stairi
Pampusana xanthonura
Pandion haliaetus
Panterpe insignis
Panurus biarmicus
Panyptila cayennensis
Panyptila sanctihieronymi
Papasula abbotti
Parabuteo leucorrhous
Parabuteo unicinctus
Paraclaravis geoffroyi
Paraclaravis mondetoura
Paradigalla brevicauda
Paradigalla carunculata
Paradisaea apoda
Paradisaea decora
Paradisaea guilielmi
Paradisaea minor
Paradisaea raggiana
Paradisaea rubra
Paradisornis rudolphi
Paradoxornis aemodius
Paradoxornis bakeri
Paradoxornis flavirostris
Paradoxornis gularis
Paradoxornis guttaticollis
Paradoxornis heudei
Paradoxornis margaritae
Paradoxornis paradoxus
Paradoxornis ruficeps
Paradoxornis unicolor
Paragallinula angulata
Paramythia montium
Paramythia olivacea
Parayuhina diademata
Pardalotus punctatus
Pardalotus quadragintus
Pardalotus rubricatus
Pardalotus striatus
Pardipicus caroli
Pardipicus nivosus
Pardirallus maculatus
Pardirallus nigricans
Pardirallus sanguinolentus
Parkerthraustes humeralis
Parkesia motacilla
Parkesia noveboracensis
Parmoptila jamesoni
Parmoptila rubrifrons
Parmoptila woodhousei
Paroaria baeri
Paroaria capitata
Paroaria coronata
Paroaria dominicana
Paroaria gularis
Paroaria nigrogenis
Paroreomyza maculata
Paroreomyza montana
Parotia berlepschi
Parotia carolae
Parotia helenae
Parotia lawesii
Parotia sefilata
Parotia wahnesi
Parus cinereus
Parus major
Parus monticolus
Parvipsitta porphyrocephala
Passer ammodendri
Passer castanopterus
Passer cinnamomeus
Passer cordofanicus
Passer diffusus
Passer domesticus
Passer eminibey
Passer euchlorus
Passer flaveolus
Passer gongonensis
Passer griseus
Passer hemileucus
Passer hispaniolensis
Passer iagoensis
Passer insularis
Passer italiae
Passer luteus
Passer melanurus
Passer moabiticus
Passer montanus
Passer motitensis
Passer pyrrhonotus
Passer rufocinctus
Passer shelleyi
Passer simplex
Passer suahelicus
Passer swainsonii
Passer zarudnyi
Passerculus sandwichensis
Passerella iliaca
Passerina amoena
Passerina caerulea
Passerina ciris
Passerina cyanea
Passerina leclancherii
Passerina rositae
Passerina versicolor
Pastor roseus
Patagioenas araucana
Patagioenas caribaea
Patagioenas cayennensis
Patagioenas corensis
Patagioenas fasciata
Patagioenas flavirostris
Patagioenas goodsoni
Patagioenas inornata
Patagioenas leucocephala
Patagioenas maculosa
Patagioenas nigrirostris
Patagioenas oenops
Patagioenas picazuro
Patagioenas plumbea
Patagioenas speciosa
Patagioenas squamosa
Patagioenas subvinacea
Patagona gigas
Pauxi koepckeae
Pauxi pauxi
Pauxi unicornis
Pavo cristatus
Pavo muticus
Pedionomus torquatus
Pelagodroma marina
Pelargopsis amauroptera
Pelargopsis capensis
Pelargopsis melanorhyncha
Pelecanoides garnotii
Pelecanoides georgicus
Pelecanoides magellani
Pelecanoides urinatrix
Pelecanus conspicillatus
Pelecanus crispus
Pelecanus erythrorhynchos
Pelecanus occidentalis
Pelecanus onocrotalus
Pelecanus philippensis
Pelecanus rufescens
Pelecanus thagus
Peliperdix lathami
Pellorneum albiventre
Pellorneum bicolor
Pellorneum buettikoferi
Pellorneum capistratoides
Pellorneum capistratum
Pellorneum celebense
Pellorneum cinereiceps
Pellorneum fuscocapillus
Pellorneum malaccense
Pellorneum nigrocapitatum
Pellorneum palustre
Pellorneum pyrrogenys
Pellorneum rostratum
Pellorneum ruficeps
Pellorneum tickelli
Peltohyas australis
Peltops blainvillii
Peltops montanus
Penelope albipennis
Penelope argyrotis
Penelope barbata
Penelope bridgesi
Penelope dabbenei
Penelope jacquacu
Penelope jacucaca
Penelope marail
Penelope montagnii
Penelope obscura
Penelope ochrogaster
Penelope ortoni
Penelope perspicax
Penelope pileata
Penelope purpurascens
Penelope superciliaris
Penelopides affinis
Penelopides manillae
Penelopides mindorensis
Penelopides panini
Penelopides samarensis
Penelopina nigra
Percnostola arenarum
Percnostola rufifrons
Perdicula argoondah
Perdicula asiatica
Perdicula erythrorhyncha
Perdicula manipurensis
Perdix dauurica
Perdix hodgsoniae
Perdix perdix
Pericrocotus albifrons
Pericrocotus brevirostris
Pericrocotus cantonensis
Pericrocotus cinnamomeus
Pericrocotus divaricatus
Pericrocotus erythropygius
Pericrocotus ethologus
Pericrocotus flammeus
Pericrocotus igneus
Pericrocotus lansbergei
Pericrocotus miniatus
Pericrocotus roseus
Pericrocotus solaris
Pericrocotus tegimae
Periparus amabilis
Periparus ater
Periparus elegans
Periparus rubidiventris
Periparus rufonuchalis
Periparus venustulus
Periporphyrus celaeno
Periporphyrus erythromelas
Perisoreus canadensis
Perisoreus infaustus
Perisoreus internigrans
Perissocephalus tricolor
Pernis apivorus
Pernis celebensis
Pernis ptilorhynchus
Pernis steerei
Petrochelidon ariel
Petrochelidon fluvicola
Petrochelidon fulva
Petrochelidon nigricans
Petrochelidon perdita
Petrochelidon preussi
Petrochelidon pyrrhonota
Petrochelidon rufigula
Petrochelidon rufocollaris
Petrochelidon spilodera
Petroica archboldi
Petroica australis
Petroica bivittata
Petroica boodang
Petroica goodenovii
Petroica longipes
Petroica macrocephala
Petroica multicolor
Petroica phoenicea
Petroica polymorpha
Petroica pusilla
Petroica rodinogaster
Petroica rosea
Petroica traversi
Petronia petronia
Petrophassa albipennis
Petrophassa rufipennis
Peucaea aestivalis
Peucaea botterii
Peucaea carpalis
Peucaea cassinii
Peucaea humeralis
Peucaea mystacalis
Peucaea ruficauda
Peucaea sumichrasti
Peucedramus taeniatus
Pezopetes capitalis
Pezoporus occidentalis
Pezoporus wallicus
Phacellodomus dorsalis
Phacellodomus erythrophthalmus
Phacellodomus ferrugineigula
Phacellodomus inornatus
Phacellodomus maculipectus
Phacellodomus ruber
Phacellodomus rufifrons
Phacellodomus sibilatrix
Phacellodomus striaticeps
Phacellodomus striaticollis
Phaenicophaeus curvirostris
Phaenicophaeus diardi
Phaenicophaeus oeneicaudus
Phaenicophaeus pyrrhocephalus
Phaenicophaeus sumatranus
Phaenicophaeus tristis
Phaenicophaeus viridirostris
Phaenicophilus palmarum
Phaenicophilus poliocephalus
Phaenostictus mcleannani
Phaeochroa cuvierii
Phaeoptila sordida
Phaethon aethereus
Phaethon lepturus
Phaethon rubricauda
Phaethornis aethopygus
Phaethornis anthophilus
Phaethornis atrimentalis
Phaethornis augusti
Phaethornis bourcieri
Phaethornis eurynome
Phaethornis griseogularis
Phaethornis guy
Phaethornis hispidus
Phaethornis idaliae
Phaethornis koepckeae
Phaethornis longirostris
Phaethornis longuemareus
Phaethornis malaris
Phaethornis mexicanus
Phaethornis nattereri
Phaethornis philippii
Phaethornis pretrei
Phaethornis ruber
Phaethornis rupurumii
Phaethornis squalidus
Phaethornis striigularis
Phaethornis stuarti
Phaethornis subochraceus
Phaethornis superciliosus
Phaethornis syrmatophorus
Phaethornis yaruqui
Phaetusa simplex
Phainopepla nitens
Phainoptila melanoxantha
Phalacrocorax capensis
Phalacrocorax capillatus
Phalacrocorax carbo
Phalacrocorax featherstoni
Phalacrocorax fuscescens
Phalacrocorax fuscicollis
Phalacrocorax neglectus
Phalacrocorax nigrogularis
Phalacrocorax punctatus
Phalacrocorax sulcirostris
Phalacrocorax varius
Phalaenoptilus nuttallii
Phalaropus fulicarius
Phalaropus lobatus
Phalaropus tricolor
Phapitreron amethystinus
Phapitreron brunneiceps
Phapitreron cinereiceps
Phapitreron leucotis
Phaps chalcoptera
Phaps elegans
Phaps histrionica
Pharomachrus antisianus
Pharomachrus auriceps
Pharomachrus fulgidus
Pharomachrus mocinno
Pharomachrus pavoninus
Phasianus colchicus
Phasianus versicolor
Phedina borbonica
Phedinopsis brazzae
Phegornis mitchellii
Phelpsia inornata
Pheucticus aureoventris
Pheucticus chrysogaster
Pheucticus chrysopeplus
Pheucticus ludovicianus
Pheucticus melanocephalus
Pheucticus tibialis
Pheugopedius atrogularis
Pheugopedius coraya
Pheugopedius eisenmanni
Pheugopedius euophrys
Pheugopedius fasciatoventris
Pheugopedius felix
Pheugopedius genibarbis
Pheugopedius maculipectus
Pheugopedius mystacalis
Pheugopedius rutilus
Pheugopedius schulenbergi
Pheugopedius sclateri
Pheugopedius spadix
Phibalura flavirostris
Philemon albitorques
Philemon argenticeps
Philemon brassi
Philemon buceroides
Philemon citreogularis
Philemon cockerelli
Philemon corniculatus
Philemon diemenensis
Philemon eichhorni
Philemon fuscicapillus
Philemon inornatus
Philemon kisserensis
Philemon meyeri
Philemon moluccensis
Philemon plumigenis
Philemon subcorniculatus
Philentoma pyrhoptera
Philentoma velata
Philepitta castanea
Philepitta schlegeli
Philesturnus carunculatus
Philesturnus rufusater
Philetairus socius
Philodice bryantae
Philodice mitchellii
Philohydor lictor
Philortyx fasciatus
Philydor atricapillus
Philydor pyrrhodes
Phimosus infuscatus
Phlegopsis borbae
Phlegopsis erythroptera
Phlegopsis nigromaculata
Phleocryptes melanops
Phlogophilus harterti
Phlogophilus hemileucurus
Phodilus assimilis
Phodilus badius
Phoebastria albatrus
Phoebastria immutabilis
Phoebastria irrorata
Phoebastria nigripes
Phoebetria fusca
Phoebetria palpebrata
Phoenicircus carnifex
Phoenicircus nigricollis
Phoeniconaias minor
Phoenicoparrus andinus
Phoenicoparrus jamesi
Phoenicopterus chilensis
Phoenicopterus roseus
Phoenicopterus ruber
Phoeniculus bollei
Phoeniculus damarensis
Phoeniculus purpureus
Phoeniculus somaliensis
Phoenicurus alaschanicus
Phoenicurus auroreus
Phoenicurus bicolor
Phoenicurus coeruleocephala
Phoenicurus erythrogastrus
Phoenicurus erythronotus
Phoenicurus frontalis
Phoenicurus fuliginosus
Phoenicurus hodgsoni
Phoenicurus leucocephalus
Phoenicurus moussieri
Phoenicurus ochruros
Phoenicurus phoenicurus
Phoenicurus schisticeps
Pholia sharpii
Pholidornis rushiae
Phonipara canora
Phonygammus keraudrenii
Phragmacia substriata
Phrygilus atriceps
Phrygilus gayi
Phrygilus patagonicus
Phrygilus punensis
Phylidonyris niger
Phylidonyris novaehollandiae
Phylidonyris pyrrhopterus
Phyllaemulor bracteatus
Phyllastrephus albigula
Phyllastrephus albigularis
Phyllastrephus baumanni
